#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Hourly
# Date Range: 2019-01-01 00:00 to 2019-12-31 23:00
#
# Data for the following site(s) are contained in this file:
#
#	SCAN 2125: Circleville, UT
# 
# Data items provided in this file:
#
# Element Name               Value Type  Function Type  Function Duration  Base Data  Measurement Units    Sensor Depth  Element Code  Description                               
# Air Temperature Observed   Value       None           Instantaneous      N/A        Degrees fahrenheit   N/A           TOBS          Instantaneously observed air temperature  
# Solar Radiation Average    Value       None           Hour               N/A        Watts/meter squared  N/A           SRADV         Average solar radiation                   
# Wind Speed Average         Value       None           Hour               N/A        Miles/hour           N/A           WSPDV         Average wind speed                        
# Soil Temperature Observed  Value       None           Instantaneous      N/A        Degrees fahrenheit   -2            STO           Observed soil temperature                 
# Soil Temperature Observed  Value       None           Instantaneous      N/A        Degrees fahrenheit   -4            STO           Observed soil temperature                 
# Soil Temperature Observed  Value       None           Instantaneous      N/A        Degrees fahrenheit   -8            STO           Observed soil temperature                 
# Soil Temperature Observed  Value       None           Instantaneous      N/A        Degrees fahrenheit   -20           STO           Observed soil temperature                 
# Soil Temperature Observed  Value       None           Instantaneous      N/A        Degrees fahrenheit   -40           STO           Observed soil temperature                 
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Circleville (2125) 
# Utah  SCAN Site - 6120 ft
# Reporting Frequency: Hourly; Date Range: 2019-01-01 00:00 to 2019-12-31 23:00
#
# As of: Feb 2, 2021 10:15:03 AM GMT-08:00
#
Date,Station Id,Air Temperature Observed (degF),Solar Radiation Average (watt/m2),Wind Speed Average (mph),Soil Temperature Observed -2in (degF),Soil Temperature Observed -4in (degF),Soil Temperature Observed -8in (degF),Soil Temperature Observed -20in (degF),Soil Temperature Observed -40in (degF)
2019-07-27 13:00,2125,79,994.00,7.3,78,77,71,68,61
2019-07-27 14:00,2125,81,659.80,5.3,80,79,71,68,61
2019-07-27 15:00,2125,80,663.30,1.6,82,82,71,68,61
2019-07-27 16:00,2125,76,438.40,4.8,82,83,72,68,61
2019-07-27 17:00,2125,78,236.10,6.8,81,84,72,68,61
2019-07-27 18:00,2125,75,171.30,6.1,80,84,73,68,61
2019-07-27 19:00,2125,74,18.96,3.6,79,83,74,68,61
2019-07-27 20:00,2125,64,0.23,2.1,77,83,74,68,61
2019-07-27 21:00,2125,64,0.12,2.9,75,82,75,68,61
2019-07-27 22:00,2125,60,0.10,3.3,73,80,75,68,61
2019-07-27 23:00,2125,55,0.07,2.1,71,79,75,68,61
2019-07-28 00:00,2125,54,0.08,3.1,70,78,75,68,61
2019-07-28 01:00,2125,52,0.06,2.3,69,76,75,68,61
2019-07-28 02:00,2125,51,0.07,1.8,67,75,75,68,61
2019-07-28 03:00,2125,51,0.06,2.4,66,74,74,68,61
2019-07-28 04:00,2125,48,0.13,2.0,65,73,74,68,61
2019-07-28 05:00,2125,48,12.55,2.7,64,72,73,68,61
2019-07-28 06:00,2125,47,156.90,0.5,63,71,73,68,61
2019-07-28 07:00,2125,60,358.00,0.8,63,69,73,68,61
2019-07-28 08:00,2125,65,565.60,0.5,64,69,72,68,61
2019-07-28 09:00,2125,71,751.60,0.2,67,69,71,68,61
2019-07-28 10:00,2125,76,899.00,1.1,71,71,71,68,61
2019-07-28 11:00,2125,80,992.00,2.7,74,73,71,68,61
2019-07-28 12:00,2125,83,1012.00,0.8,78,76,71,68,61
2019-07-28 13:00,2125,86,1019.00,0.1,81,79,71,68,61
2019-07-28 14:00,2125,87,922.00,0.3,84,82,71,68,61
2019-07-28 15:00,2125,88,768.10,0.2,85,85,72,68,61
2019-07-28 16:00,2125,87,597.70,0.1,85,87,73,68,61
2019-07-28 17:00,2125,87,392.50,0.0,85,88,74,68,61
2019-07-28 18:00,2125,84,166.70,0.2,84,88,75,68,61
2019-07-28 19:00,2125,80,14.65,1.4,83,88,76,68,61
2019-07-28 20:00,2125,62,0.27,3.9,81,87,76,68,61
2019-07-28 21:00,2125,60,0.13,2.3,79,85,76,68,61
2019-07-28 22:00,2125,62,0.06,3.0,76,84,76,67,61
2019-07-28 23:00,2125,58,0.08,2.4,74,82,76,67,61
2019-07-29 00:00,2125,57,0.04,2.1,73,81,76,67,61
2019-07-29 01:00,2125,50,0.03,2.7,71,79,76,67,61
2019-07-29 02:00,2125,50,0.02,2.8,69,78,76,67,61
2019-07-29 03:00,2125,49,0.02,2.5,68,76,76,67,61
2019-07-29 04:00,2125,48,0.02,2.1,67,75,76,67,61
2019-07-29 05:00,2125,50,13.13,2.3,65,74,75,67,61
2019-07-29 06:00,2125,49,152.60,1.9,64,73,75,67,61
2019-07-29 07:00,2125,60,275.10,1.1,64,72,74,67,61
2019-07-29 08:00,2125,66,357.90,2.3,65,71,74,68,61
2019-07-29 09:00,2125,69,453.60,1.9,67,71,73,68,61
2019-07-29 10:00,2125,75,576.50,0.3,70,72,73,68,61
2019-07-29 11:00,2125,78,979.00,0.0,72,73,73,68,61
2019-07-29 12:00,2125,86,832.00,3.2,76,75,72,68,61
2019-07-29 13:00,2125,87,818.00,5.7,79,78,72,68,61
2019-07-29 14:00,2125,84,724.30,7.3,82,81,72,68,61
2019-07-29 15:00,2125,82,357.70,6.6,85,83,73,68,61
2019-07-29 16:00,2125,80,548.70,5.9,85,85,73,68,61
2019-07-29 17:00,2125,87,325.70,4.9,84,86,74,68,61
2019-07-29 18:00,2125,80,128.20,4.8,84,86,75,68,61
2019-07-29 19:00,2125,77,23.09,4.5,82,86,75,68,61
2019-07-29 20:00,2125,70,0.22,4.6,81,85,76,68,61
2019-07-29 21:00,2125,67,0.11,5.4,79,84,76,68,61
2019-07-29 22:00,2125,67,0.10,6.7,77,83,76,68,61
2019-07-29 23:00,2125,67,0.08,4.1,75,82,76,68,61
2019-07-30 00:00,2125,64,0.08,2.6,74,80,76,68,61
2019-07-30 01:00,2125,57,0.09,3.1,72,79,76,68,61
2019-07-30 02:00,2125,56,0.05,1.8,71,78,76,68,61
2019-07-30 03:00,2125,53,0.03,2.1,70,77,76,68,61
2019-07-30 04:00,2125,54,0.04,2.3,69,76,76,68,61
2019-07-30 05:00,2125,55,8.30,2.5,68,75,75,68,61
2019-07-30 06:00,2125,53,71.89,2.6,67,74,75,68,61
2019-07-30 07:00,2125,58,186.70,2.4,66,73,75,68,61
2019-07-30 08:00,2125,64,536.80,0.7,67,72,74,68,61
2019-07-30 09:00,2125,76,735.70,0.0,70,72,73,68,61
2019-07-30 10:00,2125,81,722.10,2.2,73,74,73,68,61
2019-07-30 11:00,2125,83,939.00,5.5,77,76,73,68,61
2019-07-30 12:00,2125,85,854.00,7.1,80,79,73,68,61
2019-07-30 13:00,2125,84,828.00,9.5,84,82,73,68,61
2019-07-30 14:00,2125,81,520.00,10.0,87,84,73,68,61
2019-07-30 15:00,2125,78,418.60,9.0,87,87,74,68,61
2019-07-30 16:00,2125,76,66.35,6.4,87,88,75,68,61
2019-07-30 17:00,2125,69,198.50,4.0,85,88,76,68,61
2019-07-30 18:00,2125,71,77.01,2.2,83,88,76,68,61
2019-07-30 19:00,2125,73,8.71,4.5,82,87,76,68,61
2019-07-30 20:00,2125,67,0.16,4.6,81,86,77,68,61
2019-07-30 21:00,2125,65,0.12,2.3,79,85,77,68,61
2019-07-30 22:00,2125,64,0.08,3.0,78,84,77,68,61
2019-07-30 23:00,2125,62,0.07,3.2,76,83,77,68,61
2019-07-31 00:00,2125,65,0.06,2.1,76,82,77,68,61
2019-07-31 01:00,2125,64,0.05,5.0,75,81,77,68,61
2019-07-31 02:00,2125,65,0.08,2.7,74,80,77,68,61
2019-07-31 03:00,2125,64,0.08,2.1,73,79,76,68,61
2019-07-31 04:00,2125,60,0.06,2.9,72,78,76,68,61
2019-07-31 05:00,2125,59,9.69,3.6,71,78,76,68,61
2019-07-31 06:00,2125,60,58.99,2.8,71,77,76,68,61
2019-07-31 07:00,2125,65,69.86,5.5,70,76,76,68,61
2019-07-31 08:00,2125,64,104.20,4.6,71,76,75,68,61
2019-07-31 09:00,2125,64,177.70,3.1,71,76,75,68,61
2019-07-31 10:00,2125,67,165.80,6.7,71,76,75,68,61
2019-07-31 11:00,2125,64,136.30,4.9,72,76,75,68,61
2019-07-31 12:00,2125,64,229.40,1.1,72,76,74,68,61
2019-07-31 13:00,2125,65,200.60,2.5,72,76,74,68,61
2019-07-31 14:00,2125,64,230.90,1.9,72,76,74,68,61
2019-07-31 15:00,2125,63,181.20,1.9,72,76,74,68,61
2019-07-31 16:00,2125,64,334.00,1.3,72,77,74,68,61
2019-07-31 17:00,2125,67,219.30,2.4,72,77,74,68,61
2019-07-31 18:00,2125,65,75.93,1.9,73,77,74,68,61
2019-07-31 19:00,2125,65,11.57,0.6,72,77,74,68,61
2019-07-31 20:00,2125,62,0.10,3.4,71,77,73,68,61
2019-07-31 21:00,2125,58,0.08,2.3,71,76,73,68,61
2019-07-31 22:00,2125,57,0.12,2.4,69,75,73,68,61
2019-07-31 23:00,2125,53,0.31,3.8,68,74,73,68,61
2019-08-01 00:00,2125,55,0.30,1.4,67,73,73,68,61
2019-08-01 01:00,2125,55,0.42,1.7,66,72,73,68,61
2019-08-01 02:00,2125,51,0.48,1.3,65,71,73,68,61
2019-08-01 03:00,2125,49,0.52,2.7,64,71,72,68,61
2019-08-01 04:00,2125,48,0.56,2.3,63,69,72,68,61
2019-08-01 05:00,2125,47,8.71,2.7,62,69,71,68,61
2019-08-01 06:00,2125,47,145.90,1.1,61,68,71,68,61
2019-08-01 07:00,2125,58,343.10,0.9,61,67,71,68,61
2019-08-01 08:00,2125,62,543.80,1.8,62,67,70,68,61
2019-08-01 09:00,2125,65,725.20,2.3,65,67,70,68,61
2019-08-01 10:00,2125,73,868.00,3.7,68,69,70,68,61
2019-08-01 11:00,2125,78,962.00,3.2,72,71,70,68,61
2019-08-01 12:00,2125,81,1012.00,4.6,76,74,70,68,61
2019-08-01 13:00,2125,83,859.00,3.6,78,77,70,68,61
2019-08-01 14:00,2125,80,493.10,5.3,82,80,70,68,61
2019-08-01 15:00,2125,84,596.90,0.3,82,82,71,68,61
2019-08-01 16:00,2125,81,376.30,2.3,82,83,71,68,61
2019-08-01 17:00,2125,86,435.80,1.5,80,84,72,68,61
2019-08-01 18:00,2125,80,182.70,5.6,80,84,73,68,61
2019-08-01 19:00,2125,74,12.45,4.8,80,84,73,68,61
2019-08-01 20:00,2125,70,0.17,5.1,78,83,74,68,61
2019-08-01 21:00,2125,66,0.11,4.4,76,82,74,68,61
2019-08-01 22:00,2125,65,0.12,1.8,74,81,75,68,61
2019-08-01 23:00,2125,60,0.08,2.4,72,79,75,68,61
2019-08-02 00:00,2125,54,0.05,2.2,71,78,75,68,61
2019-08-02 01:00,2125,56,0.03,1.9,69,76,75,68,61
2019-08-02 02:00,2125,51,0.04,2.0,68,75,74,67,61
2019-08-02 03:00,2125,55,0.03,3.5,66,74,74,68,61
2019-08-02 04:00,2125,49,0.01,3.3,65,73,73,67,61
2019-08-02 05:00,2125,49,7.24,2.1,64,72,73,67,61
2019-08-02 06:00,2125,48,143.30,1.2,64,71,73,67,61
2019-08-02 07:00,2125,62,343.70,2.5,63,70,72,67,61
2019-08-02 08:00,2125,67,549.10,0.4,64,69,72,67,61
2019-08-02 09:00,2125,72,727.30,0.1,67,69,71,67,62
2019-08-02 10:00,2125,77,886.00,0.1,71,71,71,67,61
2019-08-02 11:00,2125,83,1006.00,0.5,75,74,71,67,61
2019-08-02 12:00,2125,86,1050.00,0.2,78,76,71,67,62
2019-08-02 13:00,2125,89,882.00,1.7,82,80,71,67,61
2019-08-02 14:00,2125,89,1006.00,4.3,85,83,71,67,61
2019-08-02 15:00,2125,90,719.80,3.4,86,85,72,67,61
2019-08-02 16:00,2125,87,665.40,2.7,87,88,73,67,62
2019-08-02 17:00,2125,89,295.60,1.3,87,89,74,67,61
2019-08-02 18:00,2125,88,166.10,2.1,86,89,75,67,61
2019-08-02 19:00,2125,83,13.02,6.4,85,89,76,67,61
2019-08-02 20:00,2125,76,0.16,4.0,83,88,76,67,61
2019-08-02 21:00,2125,73,0.14,4.9,82,87,76,67,61
2019-08-02 22:00,2125,71,0.09,2.4,80,86,77,67,62
2019-08-02 23:00,2125,68,0.07,4.4,78,84,77,67,61
2019-08-03 00:00,2125,69,0.08,4.3,77,83,77,67,62
2019-08-03 01:00,2125,66,0.09,3.8,76,82,77,67,61
2019-08-03 02:00,2125,61,0.06,3.2,74,81,77,67,61
2019-08-03 03:00,2125,63,0.04,2.4,73,80,77,67,61
2019-08-03 04:00,2125,61,0.04,2.7,72,79,76,67,61
2019-08-03 05:00,2125,58,8.88,1.7,71,78,76,67,62
2019-08-03 06:00,2125,56,135.80,2.4,70,77,76,67,62
2019-08-03 07:00,2125,66,152.60,2.5,69,76,76,67,61
2019-08-03 08:00,2125,67,538.70,1.3,70,75,75,67,61
2019-08-03 09:00,2125,77,542.80,1.0,71,75,75,67,61
2019-08-03 10:00,2125,77,381.20,0.3,75,76,75,67,62
2019-08-03 11:00,2125,81,405.10,0.6,76,78,75,67,62
2019-08-03 12:00,2125,82,222.10,9.6,78,79,74,67,62
2019-08-03 13:00,2125,74,109.70,6.4,79,80,75,67,61
2019-08-03 14:00,2125,67,614.40,8.0,77,81,75,67,62
2019-08-03 15:00,2125,76,525.40,11.0,76,80,75,68,62
2019-08-03 16:00,2125,74,103.60,6.5,76,80,75,68,62
2019-08-03 17:00,2125,74,31.56,4.1,76,80,75,68,61
2019-08-03 18:00,2125,69,62.74,4.6,76,80,75,68,61
2019-08-03 19:00,2125,72,19.91,3.3,75,80,75,68,62
2019-08-03 20:00,2125,66,0.12,3.3,74,79,75,68,61
2019-08-03 21:00,2125,60,0.06,4.0,73,78,75,68,61
2019-08-03 22:00,2125,67,0.06,1.9,71,78,75,68,62
2019-08-03 23:00,2125,62,0.06,2.9,71,77,75,68,62
2019-08-04 00:00,2125,63,0.07,3.8,70,76,75,68,61
2019-08-04 01:00,2125,60,0.04,3.4,70,75,74,68,62
2019-08-04 02:00,2125,61,0.04,2.9,69,74,74,68,62
2019-08-04 03:00,2125,59,0.08,3.6,69,74,74,68,62
2019-08-04 04:00,2125,57,0.04,3.7,68,73,73,68,62
2019-08-04 05:00,2125,56,3.89,1.9,67,72,73,68,62
2019-08-04 06:00,2125,58,66.18,3.9,66,72,73,68,62
2019-08-04 07:00,2125,61,323.10,1.6,65,71,73,68,62
2019-08-04 08:00,2125,73,539.80,1.6,66,71,72,68,62
2019-08-04 09:00,2125,76,569.80,0.9,69,71,72,68,62
2019-08-04 10:00,2125,80,761.10,0.2,72,72,72,68,62
2019-08-04 11:00,2125,84,693.10,2.3,75,74,71,68,62
2019-08-04 12:00,2125,81,232.20,6.5,79,77,71,68,62
2019-08-04 13:00,2125,77,799.80,3.3,79,79,72,68,62
2019-08-04 14:00,2125,87,418.00,9.3,80,80,72,68,62
2019-08-04 15:00,2125,80,205.80,12.9,82,82,72,68,62
2019-08-04 16:00,2125,69,519.80,8.4,81,83,73,68,62
2019-08-04 17:00,2125,74,151.60,4.9,80,83,73,68,62
2019-08-04 18:00,2125,70,50.64,2.8,78,83,74,68,62
2019-08-04 19:00,2125,65,11.48,2.8,77,82,74,68,62
2019-08-04 20:00,2125,64,0.12,3.0,75,81,75,68,62
2019-08-04 21:00,2125,59,0.09,1.5,73,80,75,68,62
2019-08-04 22:00,2125,60,0.05,3.1,71,79,75,68,62
2019-08-04 23:00,2125,58,0.07,3.2,70,77,75,68,62
2019-08-05 00:00,2125,57,0.05,3.5,69,76,75,68,62
2019-08-05 01:00,2125,55,0.05,2.3,67,75,74,68,62
2019-08-05 02:00,2125,56,0.06,2.8,66,74,74,68,62
2019-08-05 03:00,2125,52,0.09,2.3,65,72,73,68,62
2019-08-05 04:00,2125,54,0.11,2.5,64,72,73,68,62
2019-08-05 05:00,2125,49,5.02,2.6,63,71,73,68,62
2019-08-05 06:00,2125,50,130.80,2.0,63,69,72,68,62
2019-08-05 07:00,2125,60,337.20,0.2,62,69,72,68,62
2019-08-05 08:00,2125,67,542.60,0.3,63,68,71,68,62
2019-08-05 09:00,2125,71,726.90,0.2,65,69,71,68,62
2019-08-05 10:00,2125,76,866.00,0.2,69,70,71,68,62
2019-08-05 11:00,2125,81,995.00,0.9,73,72,71,68,62
2019-08-05 12:00,2125,88,732.20,2.3,76,75,70,68,62
2019-08-05 13:00,2125,86,289.20,7.8,79,78,71,68,62
2019-08-05 14:00,2125,80,455.50,5.3,78,80,71,68,62
2019-08-05 15:00,2125,88,314.20,1.9,78,81,71,68,62
2019-08-05 16:00,2125,83,175.90,1.2,78,82,72,68,62
2019-08-05 17:00,2125,82,141.50,4.4,77,82,72,68,62
2019-08-05 18:00,2125,83,113.10,2.8,77,82,73,67,62
2019-08-05 19:00,2125,76,10.03,3.0,76,81,73,67,62
2019-08-05 20:00,2125,68,0.11,4.4,75,81,73,67,62
2019-08-05 21:00,2125,71,0.08,3.1,73,80,74,67,62
2019-08-05 22:00,2125,71,0.09,3.7,72,79,74,67,62
2019-08-05 23:00,2125,68,0.07,3.9,71,78,74,67,62
2019-08-06 00:00,2125,61,0.09,3.4,70,77,74,67,62
2019-08-06 01:00,2125,59,0.06,4.9,69,76,74,67,62
2019-08-06 02:00,2125,60,0.05,4.7,68,75,73,67,62
2019-08-06 03:00,2125,58,0.04,1.3,67,74,73,67,62
2019-08-06 04:00,2125,56,0.04,2.3,66,73,73,67,62
2019-08-06 05:00,2125,52,4.42,3.8,65,72,73,67,62
2019-08-06 06:00,2125,53,131.40,2.7,64,71,72,67,62
2019-08-06 07:00,2125,62,349.30,1.8,64,70,72,67,62
2019-08-06 08:00,2125,70,568.00,1.2,65,70,72,67,62
2019-08-06 09:00,2125,74,751.10,0.7,67,70,71,67,62
2019-08-06 10:00,2125,79,769.00,0.2,71,72,71,67,62
2019-08-06 11:00,2125,84,849.00,0.0,74,74,71,67,62
2019-08-06 12:00,2125,88,605.30,6.9,77,77,71,67,62
2019-08-06 13:00,2125,78,142.60,15.7,80,79,71,67,62
2019-08-06 14:00,2125,74,234.90,9.6,79,81,71,67,62
2019-08-06 15:00,2125,76,223.90,6.5,78,82,72,67,62
2019-08-06 16:00,2125,75,156.00,4.1,77,82,73,67,62
2019-08-06 17:00,2125,75,83.10,3.6,77,81,73,67,62
2019-08-06 18:00,2125,72,36.62,3.4,76,81,73,67,62
2019-08-06 19:00,2125,71,3.15,2.8,76,80,73,67,62
2019-08-06 20:00,2125,67,0.06,2.7,75,80,74,67,62
2019-08-06 21:00,2125,65,0.09,2.4,73,79,74,67,62
2019-08-06 22:00,2125,66,0.05,4.4,73,78,74,67,62
2019-08-06 23:00,2125,66,0.05,4.9,72,78,74,67,62
2019-08-07 00:00,2125,70,0.03,3.8,71,77,74,67,62
2019-08-07 01:00,2125,68,0.05,2.3,71,76,74,67,62
2019-08-07 02:00,2125,66,0.05,1.9,70,76,73,67,62
2019-08-07 03:00,2125,66,0.06,5.9,70,75,73,67,62
2019-08-07 04:00,2125,69,0.05,7.2,69,74,73,67,62
2019-08-07 05:00,2125,66,3.25,6.8,69,74,73,67,62
2019-08-07 06:00,2125,67,30.49,7.1,69,73,73,67,62
2019-08-07 07:00,2125,68,27.04,4.1,68,73,73,67,62
2019-08-07 08:00,2125,62,27.69,3.4,69,73,72,67,62
2019-08-07 09:00,2125,59,45.50,2.5,68,72,72,67,62
2019-08-07 10:00,2125,58,79.59,1.9,68,72,72,67,62
2019-08-07 11:00,2125,58,275.20,1.4,67,72,71,67,62
2019-08-07 12:00,2125,61,600.00,2.4,67,72,71,67,62
2019-08-07 13:00,2125,64,753.60,2.7,69,72,71,67,62
2019-08-07 14:00,2125,69,688.90,2.4,71,73,71,67,62
2019-08-07 15:00,2125,72,693.30,6.2,73,75,71,67,62
2019-08-07 16:00,2125,73,574.30,5.3,74,77,71,67,62
2019-08-07 17:00,2125,75,356.40,2.9,75,78,71,67,62
2019-08-07 18:00,2125,76,106.00,0.5,75,78,72,67,62
2019-08-07 19:00,2125,70,11.77,1.9,74,78,72,67,62
2019-08-07 20:00,2125,64,0.15,2.1,72,78,72,67,62
2019-08-07 21:00,2125,61,0.10,2.3,70,76,72,67,62
2019-08-07 22:00,2125,59,0.07,4.6,69,75,72,67,62
2019-08-07 23:00,2125,65,0.03,9.5,68,74,72,67,62
2019-08-08 00:00,2125,60,0.03,5.5,67,73,72,67,62
2019-08-08 01:00,2125,60,0.08,3.8,66,72,72,67,62
2019-08-08 02:00,2125,58,0.09,2.8,65,71,71,67,62
2019-08-08 03:00,2125,58,0.23,1.9,65,71,71,67,62
2019-08-08 04:00,2125,57,0.24,3.0,64,70,71,67,62
2019-08-08 05:00,2125,55,2.88,2.4,64,70,71,67,62
2019-08-08 06:00,2125,56,112.90,1.3,63,69,71,67,62
2019-08-08 07:00,2125,61,355.10,2.4,63,69,70,67,62
2019-08-08 08:00,2125,65,253.10,2.0,64,68,70,67,62
2019-08-08 09:00,2125,64,415.20,1.5,66,69,70,67,62
2019-08-08 10:00,2125,69,875.00,1.9,67,69,70,67,62
2019-08-08 11:00,2125,74,899.00,0.7,71,71,69,67,62
2019-08-08 12:00,2125,78,778.90,1.7,74,73,70,67,62
2019-08-08 13:00,2125,80,836.00,4.4,77,76,70,67,62
2019-08-08 14:00,2125,82,508.80,2.7,79,79,70,67,62
2019-08-08 15:00,2125,84,248.20,9.4,79,81,70,67,62
2019-08-08 16:00,2125,74,137.40,7.9,78,82,71,67,62
2019-08-08 17:00,2125,73,305.50,5.2,76,81,71,67,62
2019-08-08 18:00,2125,74,153.70,6.5,75,81,72,67,62
2019-08-08 19:00,2125,67,8.20,6.6,73,80,73,67,62
2019-08-08 20:00,2125,63,0.09,7.5,71,79,73,67,62
2019-08-08 21:00,2125,63,0.06,8.9,69,77,73,67,62
2019-08-08 22:00,2125,59,0.05,1.9,68,76,73,67,62
2019-08-08 23:00,2125,57,0.05,2.7,66,74,73,67,62
2019-08-09 00:00,2125,52,0.07,1.3,65,73,73,67,62
2019-08-09 01:00,2125,53,0.09,1.5,64,72,73,67,62
2019-08-09 02:00,2125,49,0.22,2.9,62,71,72,67,62
2019-08-09 03:00,2125,50,0.41,2.4,61,69,72,67,62
2019-08-09 04:00,2125,49,0.87,2.1,60,68,71,67,62
2019-08-09 05:00,2125,48,5.26,2.5,59,67,71,67,62
2019-08-09 06:00,2125,47,108.80,2.3,58,66,71,67,62
2019-08-09 07:00,2125,55,314.60,1.6,58,65,70,67,62
2019-08-09 08:00,2125,61,537.70,1.0,59,65,70,67,62
2019-08-09 09:00,2125,66,724.50,1.1,61,65,69,67,62
2019-08-09 10:00,2125,71,872.00,4.3,65,67,69,67,62
2019-08-09 11:00,2125,78,977.00,8.0,69,69,69,67,62
2019-08-09 12:00,2125,82,1047.00,9.2,73,72,69,67,62
2019-08-09 13:00,2125,82,1029.00,10.4,77,76,69,67,62
2019-08-09 14:00,2125,84,971.00,7.7,80,79,69,67,62
2019-08-09 15:00,2125,85,801.00,9.7,82,82,70,67,62
2019-08-09 16:00,2125,84,520.30,9.3,81,85,71,67,62
2019-08-09 17:00,2125,82,152.60,7.0,80,85,71,67,62
2019-08-09 18:00,2125,76,101.90,5.1,79,85,72,67,62
2019-08-09 19:00,2125,74,12.13,3.6,77,84,73,67,62
2019-08-09 20:00,2125,69,0.07,3.2,75,83,74,67,62
2019-08-09 21:00,2125,65,0.04,2.3,73,82,74,67,62
2019-08-09 22:00,2125,63,0.04,2.9,71,80,75,67,62
2019-08-09 23:00,2125,65,0.02,3.3,70,78,75,67,62
2019-08-10 00:00,2125,65,0.02,2.0,69,77,75,67,62
2019-08-10 01:00,2125,61,0.02,2.2,67,76,74,67,62
2019-08-10 02:00,2125,61,0.00,2.3,66,75,74,67,62
2019-08-10 03:00,2125,60,0.02,2.0,66,73,74,67,62
2019-08-10 04:00,2125,56,0.03,2.2,65,73,73,67,62
2019-08-10 05:00,2125,54,2.84,3.5,64,72,73,67,62
2019-08-10 06:00,2125,52,116.40,2.8,63,71,73,67,62
2019-08-10 07:00,2125,62,318.20,2.0,62,69,72,67,62
2019-08-10 08:00,2125,66,540.90,1.5,63,69,72,67,62
2019-08-10 09:00,2125,73,728.00,5.8,64,69,71,67,62
2019-08-10 10:00,2125,76,889.00,12.5,69,71,71,67,62
2019-08-10 11:00,2125,78,978.00,13.3,72,73,71,67,62
2019-08-10 12:00,2125,80,1029.00,13.8,76,76,71,67,62
2019-08-10 13:00,2125,83,1022.00,13.8,79,79,71,67,62
2019-08-10 14:00,2125,83,914.00,12.1,81,82,71,67,62
2019-08-10 15:00,2125,82,753.70,12.6,82,85,72,67,62
2019-08-10 16:00,2125,82,526.10,10.4,82,87,73,67,62
2019-08-10 17:00,2125,81,216.20,10.5,80,87,74,67,62
2019-08-10 18:00,2125,77,111.60,7.1,79,86,75,67,62
2019-08-10 19:00,2125,72,6.79,5.9,77,85,75,67,62
2019-08-10 20:00,2125,65,0.07,4.4,75,84,76,67,62
2019-08-10 21:00,2125,62,0.04,5.2,73,82,76,67,62
2019-08-10 22:00,2125,60,0.02,4.9,71,81,76,67,62
2019-08-10 23:00,2125,58,0.03,2.9,70,79,76,67,62
2019-08-11 00:00,2125,60,0.02,3.5,69,78,76,67,62
2019-08-11 01:00,2125,59,0.02,5.1,67,76,76,67,62
2019-08-11 02:00,2125,60,0.02,4.8,66,75,75,67,62
2019-08-11 03:00,2125,56,0.01,4.8,65,74,75,67,62
2019-08-11 04:00,2125,55,0.02,3.6,64,73,75,67,62
2019-08-11 05:00,2125,55,2.17,2.6,63,72,74,67,62
2019-08-11 06:00,2125,53,119.40,2.4,62,71,73,67,62
2019-08-11 07:00,2125,57,341.60,2.9,61,69,73,67,62
2019-08-11 08:00,2125,66,552.90,3.7,62,69,73,67,62
2019-08-11 09:00,2125,72,740.50,6.4,64,69,72,67,62
2019-08-11 10:00,2125,74,885.00,7.9,68,70,71,67,62
2019-08-11 11:00,2125,78,976.00,6.4,71,73,71,67,62
2019-08-11 12:00,2125,80,1013.00,7.5,75,75,71,67,62
2019-08-11 13:00,2125,81,980.00,5.6,78,78,71,67,62
2019-08-11 14:00,2125,83,895.00,8.1,80,81,72,67,62
2019-08-11 15:00,2125,83,749.00,9.9,82,84,72,67,62
2019-08-11 16:00,2125,82,564.90,10.3,81,86,73,67,62
2019-08-11 17:00,2125,81,361.00,9.8,80,86,74,67,62
2019-08-11 18:00,2125,78,144.20,8.5,79,86,75,67,62
2019-08-11 19:00,2125,73,5.68,5.0,77,85,76,67,62
2019-08-11 20:00,2125,67,0.08,5.2,76,84,76,67,62
2019-08-11 21:00,2125,69,0.05,4.7,73,82,76,67,62
2019-08-11 22:00,2125,56,0.03,4.5,71,80,76,67,62
